eap_id,eap_padrao,etapa_seq,etapa_nome,dt_inicio,dt_fim,duracao_dias,status_etapa,responsavel
EAP-2022-01425,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2022-08-18,2022-08-27,9.0,Concluída,Equipe Técnica
EAP-2022-01425,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2022-08-27,2022-09-03,7.0,Concluída,Equipe Técnica
EAP-2022-01425,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2022-09-03,2022-09-15,12.0,Concluída,Equipe Técnica
EAP-2022-01425,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2022-09-15,2022-09-22,7.0,Concluída,Ordenador
EAP-2022-01425,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2022-09-22,2022-10-01,9.0,Concluída,Gestor do Contrato
EAP-2022-01425,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2022-10-01,2022-10-04,3.0,Concluída,Ordenador
EAP-2025-01426,ARP Bens,1,Análise da Demanda,2025-07-28,2025-08-04,7.0,Concluída,Equipe Técnica
EAP-2025-01426,ARP Bens,2,Complementação de Informações,2025-08-04,2025-08-05,1.0,Concluída,Equipe Técnica
EAP-2025-01426,ARP Bens,3,Elaboração do Edital,2025-08-05,2025-08-28,23.0,Concluída,Equipe Técnica
EAP-2025-01426,ARP Bens,4,Publicação do Edital,2025-08-28,2025-08-29,1.0,Concluída,Pregoeiro
EAP-2025-01426,ARP Bens,5,Prazo de Elaboração das Propostas,2025-08-29,2025-09-17,19.0,Concluída,Externo
EAP-2025-01426,ARP Bens,6,Sessão de Disputa,2025-09-17,2025-09-18,1.0,Concluída,Pregoeiro
EAP-2025-01426,ARP Bens,7,Habilitação,2025-09-18,2025-09-25,7.0,Concluída,Pregoeiro
EAP-2025-01426,ARP Bens,8,Declaração de Vencedor,2025-09-25,2025-09-27,2.0,Concluída,Pregoeiro
EAP-2025-01426,ARP Bens,9,Convocação para Assinatura,2025-09-27,2025-10-04,7.0,Concluída,Gestor do Contrato
EAP-2025-01426,ARP Bens,10,Assinatura do Contrato,2025-10-04,2025-10-10,6.0,Concluída,Ordenador
EAP-2024-01427,ARP Engenharia,1,Análise da Demanda,2024-04-30,2024-05-19,19.0,Concluída,Equipe Técnica
EAP-2024-01427,ARP Engenharia,2,Complementação de Informações,2024-05-19,2024-05-31,12.0,Concluída,Equipe Técnica
EAP-2024-01427,ARP Engenharia,3,Elaboração do Edital,2024-05-31,2024-07-10,40.0,Concluída,Equipe Técnica
EAP-2024-01427,ARP Engenharia,4,Publicação do Edital,2024-07-10,2024-07-13,3.0,Concluída,Pregoeiro
EAP-2024-01427,ARP Engenharia,5,Prazo de Elaboração das Propostas,2024-07-13,2024-07-22,9.0,Concluída,Externo
EAP-2024-01427,ARP Engenharia,6,Sessão de Disputa,2024-07-22,2024-07-23,1.0,Concluída,Pregoeiro
EAP-2024-01427,ARP Engenharia,7,Habilitação,2024-07-23,2024-08-09,17.0,Concluída,Pregoeiro
EAP-2024-01427,ARP Engenharia,8,Declaração de Vencedor,2024-08-09,2024-08-17,8.0,Concluída,Pregoeiro
EAP-2024-01427,ARP Engenharia,9,Convocação para Assinatura,2024-08-17,2024-09-02,16.0,Concluída,Gestor do Contrato
EAP-2024-01427,ARP Engenharia,10,Assinatura do Contrato,2024-09-02,2024-09-10,8.0,Concluída,Ordenador
EAP-2025-01428,ARP Engenharia,1,Análise da Demanda,2025-05-21,2025-06-07,17.0,Concluída,Equipe Técnica
EAP-2025-01428,ARP Engenharia,2,Complementação de Informações,2025-06-07,2025-06-25,18.0,Concluída,Equipe Técnica
EAP-2025-01428,ARP Engenharia,3,Elaboração do Edital,2025-06-25,2025-07-26,31.0,Concluída,Equipe Técnica
EAP-2025-01428,ARP Engenharia,4,Publicação do Edital,2025-07-26,2025-07-28,2.0,Concluída,Pregoeiro
EAP-2025-01428,ARP Engenharia,5,Prazo de Elaboração das Propostas,2025-07-28,2025-08-20,23.0,Concluída,Externo
EAP-2025-01428,ARP Engenharia,6,Sessão de Disputa,2025-08-20,2025-08-21,1.0,Concluída,Pregoeiro
EAP-2025-01428,ARP Engenharia,7,Habilitação,2025-08-21,2025-09-02,12.0,Concluída,Pregoeiro
EAP-2025-01428,ARP Engenharia,8,Declaração de Vencedor,2025-09-02,2025-09-07,5.0,Concluída,Pregoeiro
EAP-2025-01428,ARP Engenharia,9,Convocação para Assinatura,2025-09-07,2025-09-16,9.0,Concluída,Gestor do Contrato
EAP-2025-01428,ARP Engenharia,10,Assinatura do Contrato,2025-09-16,2025-09-22,6.0,Concluída,Ordenador
EAP-2023-01429,Contratação de Serviços,1,Análise da Demanda,2023-04-19,2023-05-11,22.0,Concluída,Equipe Técnica
EAP-2023-01429,Contratação de Serviços,2,Complementação de Informações,2023-05-11,2023-05-14,3.0,Concluída,Equipe Técnica
EAP-2023-01429,Contratação de Serviços,3,Elaboração do Edital,2023-05-14,2023-06-11,28.0,Concluída,Equipe Técnica
EAP-2023-01429,Contratação de Serviços,4,Publicação do Edital,2023-06-11,2023-06-14,3.0,Concluída,Pregoeiro
EAP-2023-01429,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-06-14,2023-07-07,23.0,Concluída,Externo
EAP-2023-01429,Contratação de Serviços,6,Sessão de Disputa,2023-07-07,2023-07-08,1.0,Concluída,Pregoeiro
EAP-2023-01429,Contratação de Serviços,7,Habilitação,2023-07-08,2023-07-20,12.0,Concluída,Pregoeiro
EAP-2023-01429,Contratação de Serviços,8,Declaração de Vencedor,2023-07-20,2023-07-22,2.0,Concluída,Pregoeiro
EAP-2023-01429,Contratação de Serviços,9,Convocação para Assinatura,2023-07-22,2023-07-30,8.0,Concluída,Gestor do Contrato
EAP-2023-01429,Contratação de Serviços,10,Assinatura do Contrato,2023-07-30,2023-08-04,5.0,Concluída,Ordenador
EAP-2022-01430,Contratação de Serviços,1,Análise da Demanda,2022-11-19,2022-11-28,9.0,Concluída,Equipe Técnica
EAP-2022-01430,Contratação de Serviços,2,Complementação de Informações,2022-11-28,2022-12-09,11.0,Concluída,Equipe Técnica
EAP-2022-01430,Contratação de Serviços,3,Elaboração do Edital,2022-12-09,2023-01-04,26.0,Concluída,Equipe Técnica
EAP-2022-01430,Contratação de Serviços,4,Publicação do Edital,2023-01-04,2023-01-06,2.0,Concluída,Pregoeiro
EAP-2022-01430,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-01-06,2023-01-22,16.0,Concluída,Externo
EAP-2022-01430,Contratação de Serviços,6,Sessão de Disputa,2023-01-22,2023-01-23,1.0,Concluída,Pregoeiro
EAP-2022-01430,Contratação de Serviços,7,Habilitação,2023-01-23,2023-01-31,8.0,Concluída,Pregoeiro
EAP-2022-01430,Contratação de Serviços,8,Declaração de Vencedor,2023-01-31,2023-02-04,4.0,Concluída,Pregoeiro
EAP-2022-01430,Contratação de Serviços,9,Convocação para Assinatura,2023-02-04,2023-02-16,12.0,Concluída,Gestor do Contrato
EAP-2022-01430,Contratação de Serviços,10,Assinatura do Contrato,2023-02-16,2023-02-19,3.0,Concluída,Ordenador
EAP-2023-01431,ARP Bens,1,Análise da Demanda,2023-07-18,2023-07-27,9.0,Concluída,Equipe Técnica
EAP-2023-01431,ARP Bens,2,Complementação de Informações,2023-07-27,2023-08-03,7.0,Concluída,Equipe Técnica
EAP-2023-01431,ARP Bens,3,Elaboração do Edital,2023-08-03,2023-08-15,12.0,Concluída,Equipe Técnica
EAP-2023-01431,ARP Bens,4,Publicação do Edital,2023-08-15,2023-08-17,2.0,Concluída,Pregoeiro
EAP-2023-01431,ARP Bens,5,Prazo de Elaboração das Propostas,2023-08-17,2023-08-20,3.0,Concluída,Externo
EAP-2023-01431,ARP Bens,6,Sessão de Disputa,2023-08-20,2023-08-21,1.0,Concluída,Pregoeiro
EAP-2023-01431,ARP Bens,7,Habilitação,2023-08-21,2023-08-31,10.0,Concluída,Pregoeiro
EAP-2023-01431,ARP Bens,8,Declaração de Vencedor,2023-08-31,2023-09-01,1.0,Concluída,Pregoeiro
EAP-2023-01431,ARP Bens,9,Convocação para Assinatura,2023-09-01,2023-09-03,2.0,Concluída,Gestor do Contrato
EAP-2023-01431,ARP Bens,10,Assinatura do Contrato,2023-09-03,2023-09-07,4.0,Concluída,Ordenador
EAP-2025-01432,ARP Engenharia,1,Análise da Demanda,2025-11-25,2025-12-15,20.0,Concluída,Equipe Técnica
EAP-2025-01432,ARP Engenharia,2,Complementação de Informações,2025-12-15,2026-01-02,18.0,Concluída,Equipe Técnica
EAP-2025-01432,ARP Engenharia,3,Elaboração do Edital,2026-01-02,2026-01-30,28.0,Concluída,Equipe Técnica
EAP-2025-01432,ARP Engenharia,4,Publicação do Edital,2026-01-30,2026-02-01,2.0,Concluída,Pregoeiro
EAP-2025-01432,ARP Engenharia,5,Prazo de Elaboração das Propostas,2026-02-01,2026-02-21,20.0,Concluída,Externo
EAP-2025-01432,ARP Engenharia,6,Sessão de Disputa,2026-02-21,2026-02-22,1.0,Concluída,Pregoeiro
EAP-2025-01432,ARP Engenharia,7,Habilitação,2026-02-22,2026-03-13,19.0,Concluída,Pregoeiro
EAP-2025-01432,ARP Engenharia,8,Declaração de Vencedor,2026-03-13,2026-03-16,3.0,Concluída,Pregoeiro
EAP-2025-01432,ARP Engenharia,9,Convocação para Assinatura,2026-03-16,2026-03-30,14.0,Concluída,Gestor do Contrato
EAP-2025-01432,ARP Engenharia,10,Assinatura do Contrato,2026-03-30,2026-04-03,4.0,Concluída,Ordenador
EAP-2024-01433,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2024-01-22,2024-01-24,2.0,Concluída,Equipe Técnica
EAP-2024-01433,Contratação Direta por Limite de Valor,2,Complementação de Informações,2024-01-24,2024-01-29,5.0,Concluída,Equipe Técnica
EAP-2024-01433,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2024-01-29,2024-02-05,7.0,Concluída,Equipe Técnica
EAP-2024-01433,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2024-02-05,2024-02-07,2.0,Concluída,Ordenador
EAP-2024-01433,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2024-02-07,2024-02-14,7.0,Concluída,Gestor do Contrato
EAP-2024-01433,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2024-02-14,2024-02-16,2.0,Concluída,Ordenador
EAP-2022-01434,ARP Bens,1,Análise da Demanda,2022-04-05,2022-04-17,12.0,Concluída,Equipe Técnica
EAP-2022-01434,ARP Bens,2,Complementação de Informações,2022-04-17,2022-04-27,10.0,Concluída,Equipe Técnica
EAP-2022-01434,ARP Bens,3,Elaboração do Edital,2022-04-27,2022-05-19,22.0,Concluída,Equipe Técnica
EAP-2022-01434,ARP Bens,4,Publicação do Edital,2022-05-19,2022-05-21,2.0,Concluída,Pregoeiro
EAP-2022-01434,ARP Bens,5,Prazo de Elaboração das Propostas,2022-05-21,,,Em Andamento,Externo
EAP-2022-01434,ARP Bens,6,Sessão de Disputa,,,,Pendente,Pregoeiro
EAP-2022-01434,ARP Bens,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2022-01434,ARP Bens,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2022-01434,ARP Bens,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2022-01434,ARP Bens,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2022-01435,Contratação de Serviços,1,Análise da Demanda,2022-04-24,2022-05-06,12.0,Concluída,Equipe Técnica
EAP-2022-01435,Contratação de Serviços,2,Complementação de Informações,2022-05-06,2022-05-14,8.0,Concluída,Equipe Técnica
EAP-2022-01435,Contratação de Serviços,3,Elaboração do Edital,2022-05-14,2022-06-16,33.0,Concluída,Equipe Técnica
EAP-2022-01435,Contratação de Serviços,4,Publicação do Edital,2022-06-16,2022-06-18,2.0,Concluída,Pregoeiro
EAP-2022-01435,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-06-18,2022-06-24,6.0,Concluída,Externo
EAP-2022-01435,Contratação de Serviços,6,Sessão de Disputa,2022-06-24,2022-06-25,1.0,Concluída,Pregoeiro
EAP-2022-01435,Contratação de Serviços,7,Habilitação,2022-06-25,2022-07-04,9.0,Concluída,Pregoeiro
EAP-2022-01435,Contratação de Serviços,8,Declaração de Vencedor,2022-07-04,2022-07-07,3.0,Concluída,Pregoeiro
EAP-2022-01435,Contratação de Serviços,9,Convocação para Assinatura,2022-07-07,2022-07-14,7.0,Concluída,Gestor do Contrato
EAP-2022-01435,Contratação de Serviços,10,Assinatura do Contrato,2022-07-14,2022-07-18,4.0,Concluída,Ordenador
EAP-2022-01436,Contratação de Serviços,1,Análise da Demanda,2022-11-12,2022-12-01,19.0,Concluída,Equipe Técnica
EAP-2022-01436,Contratação de Serviços,2,Complementação de Informações,2022-12-01,2022-12-20,19.0,Concluída,Equipe Técnica
EAP-2022-01436,Contratação de Serviços,3,Elaboração do Edital,2022-12-20,2023-01-12,23.0,Concluída,Equipe Técnica
EAP-2022-01436,Contratação de Serviços,4,Publicação do Edital,2023-01-12,2023-01-15,3.0,Concluída,Pregoeiro
EAP-2022-01436,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-01-15,2023-01-23,8.0,Concluída,Externo
EAP-2022-01436,Contratação de Serviços,6,Sessão de Disputa,2023-01-23,2023-01-24,1.0,Concluída,Pregoeiro
EAP-2022-01436,Contratação de Serviços,7,Habilitação,2023-01-24,2023-02-01,8.0,Concluída,Pregoeiro
EAP-2022-01436,Contratação de Serviços,8,Declaração de Vencedor,2023-02-01,2023-02-02,1.0,Concluída,Pregoeiro
EAP-2022-01436,Contratação de Serviços,9,Convocação para Assinatura,2023-02-02,2023-02-11,9.0,Concluída,Gestor do Contrato
EAP-2022-01436,Contratação de Serviços,10,Assinatura do Contrato,2023-02-11,2023-02-17,6.0,Concluída,Ordenador
EAP-2024-01437,ARP Engenharia,1,Análise da Demanda,2024-05-30,2024-06-22,23.0,Concluída,Equipe Técnica
EAP-2024-01437,ARP Engenharia,2,Complementação de Informações,2024-06-22,2024-07-04,12.0,Concluída,Equipe Técnica
EAP-2024-01437,ARP Engenharia,3,Elaboração do Edital,2024-07-04,2024-08-03,30.0,Concluída,Equipe Técnica
EAP-2024-01437,ARP Engenharia,4,Publicação do Edital,2024-08-03,2024-08-07,4.0,Concluída,Pregoeiro
EAP-2024-01437,ARP Engenharia,5,Prazo de Elaboração das Propostas,2024-08-07,2024-08-29,22.0,Concluída,Externo
EAP-2024-01437,ARP Engenharia,6,Sessão de Disputa,2024-08-29,2024-08-30,1.0,Concluída,Pregoeiro
EAP-2024-01437,ARP Engenharia,7,Habilitação,2024-08-30,2024-09-20,21.0,Concluída,Pregoeiro
EAP-2024-01437,ARP Engenharia,8,Declaração de Vencedor,2024-09-20,2024-09-21,1.0,Concluída,Pregoeiro
EAP-2024-01437,ARP Engenharia,9,Convocação para Assinatura,2024-09-21,2024-10-01,10.0,Concluída,Gestor do Contrato
EAP-2024-01437,ARP Engenharia,10,Assinatura do Contrato,2024-10-01,2024-10-08,7.0,Concluída,Ordenador
EAP-2025-01438,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2025-02-23,2025-03-17,22.0,Concluída,Equipe Técnica
EAP-2025-01438,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2025-03-17,2025-03-23,6.0,Concluída,Equipe Técnica
EAP-2025-01438,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2025-03-23,,,Em Andamento,Equipe Técnica
EAP-2025-01438,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,,,,Pendente,Ordenador
EAP-2025-01438,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2025-01438,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2022-01439,ARP Bens,1,Análise da Demanda,2022-08-26,2022-09-04,9.0,Concluída,Equipe Técnica
EAP-2022-01439,ARP Bens,2,Complementação de Informações,2022-09-04,2022-09-13,9.0,Concluída,Equipe Técnica
EAP-2022-01439,ARP Bens,3,Elaboração do Edital,2022-09-13,2022-09-16,3.0,Concluída,Equipe Técnica
EAP-2022-01439,ARP Bens,4,Publicação do Edital,2022-09-16,2022-09-17,1.0,Concluída,Pregoeiro
EAP-2022-01439,ARP Bens,5,Prazo de Elaboração das Propostas,2022-09-17,2022-09-21,4.0,Concluída,Externo
EAP-2022-01439,ARP Bens,6,Sessão de Disputa,2022-09-21,2022-09-22,1.0,Concluída,Pregoeiro
EAP-2022-01439,ARP Bens,7,Habilitação,2022-09-22,2022-10-01,9.0,Concluída,Pregoeiro
EAP-2022-01439,ARP Bens,8,Declaração de Vencedor,2022-10-01,2022-10-05,4.0,Concluída,Pregoeiro
EAP-2022-01439,ARP Bens,9,Convocação para Assinatura,2022-10-05,2022-10-13,8.0,Concluída,Gestor do Contrato
EAP-2022-01439,ARP Bens,10,Assinatura do Contrato,2022-10-13,2022-10-17,4.0,Concluída,Ordenador
EAP-2023-01440,Contratação de Serviços,1,Análise da Demanda,2023-02-02,2023-02-16,14.0,Concluída,Equipe Técnica
EAP-2023-01440,Contratação de Serviços,2,Complementação de Informações,2023-02-16,2023-02-28,12.0,Concluída,Equipe Técnica
EAP-2023-01440,Contratação de Serviços,3,Elaboração do Edital,2023-02-28,2023-03-30,30.0,Concluída,Equipe Técnica
EAP-2023-01440,Contratação de Serviços,4,Publicação do Edital,2023-03-30,2023-04-01,2.0,Concluída,Pregoeiro
EAP-2023-01440,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-04-01,2023-04-19,18.0,Concluída,Externo
EAP-2023-01440,Contratação de Serviços,6,Sessão de Disputa,2023-04-19,2023-04-20,1.0,Concluída,Pregoeiro
EAP-2023-01440,Contratação de Serviços,7,Habilitação,2023-04-20,2023-04-26,6.0,Concluída,Pregoeiro
EAP-2023-01440,Contratação de Serviços,8,Declaração de Vencedor,2023-04-26,2023-04-28,2.0,Concluída,Pregoeiro
EAP-2023-01440,Contratação de Serviços,9,Convocação para Assinatura,2023-04-28,2023-05-09,11.0,Concluída,Gestor do Contrato
EAP-2023-01440,Contratação de Serviços,10,Assinatura do Contrato,2023-05-09,2023-05-12,3.0,Concluída,Ordenador
EAP-2022-01441,ARP Bens,1,Análise da Demanda,2022-10-07,2022-10-15,8.0,Concluída,Equipe Técnica
EAP-2022-01441,ARP Bens,2,Complementação de Informações,2022-10-15,2022-10-23,8.0,Concluída,Equipe Técnica
EAP-2022-01441,ARP Bens,3,Elaboração do Edital,2022-10-23,2022-11-18,26.0,Concluída,Equipe Técnica
EAP-2022-01441,ARP Bens,4,Publicação do Edital,2022-11-18,2022-11-20,2.0,Concluída,Pregoeiro
EAP-2022-01441,ARP Bens,5,Prazo de Elaboração das Propostas,2022-11-20,2022-12-05,15.0,Concluída,Externo
EAP-2022-01441,ARP Bens,6,Sessão de Disputa,2022-12-05,2022-12-06,1.0,Concluída,Pregoeiro
EAP-2022-01441,ARP Bens,7,Habilitação,2022-12-06,2022-12-14,8.0,Concluída,Pregoeiro
EAP-2022-01441,ARP Bens,8,Declaração de Vencedor,2022-12-14,2022-12-18,4.0,Concluída,Pregoeiro
EAP-2022-01441,ARP Bens,9,Convocação para Assinatura,2022-12-18,2022-12-23,5.0,Concluída,Gestor do Contrato
EAP-2022-01441,ARP Bens,10,Assinatura do Contrato,2022-12-23,2022-12-31,8.0,Concluída,Ordenador
EAP-2022-01442,Contratação de Serviços,1,Análise da Demanda,2022-04-08,2022-04-30,22.0,Concluída,Equipe Técnica
EAP-2022-01442,Contratação de Serviços,2,Complementação de Informações,2022-04-30,2022-05-15,15.0,Concluída,Equipe Técnica
EAP-2022-01442,Contratação de Serviços,3,Elaboração do Edital,2022-05-15,2022-06-14,30.0,Concluída,Equipe Técnica
EAP-2022-01442,Contratação de Serviços,4,Publicação do Edital,2022-06-14,2022-06-15,1.0,Concluída,Pregoeiro
EAP-2022-01442,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-06-15,2022-07-03,18.0,Concluída,Externo
EAP-2022-01442,Contratação de Serviços,6,Sessão de Disputa,2022-07-03,,,Em Andamento,Pregoeiro
EAP-2022-01442,Contratação de Serviços,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2022-01442,Contratação de Serviços,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2022-01442,Contratação de Serviços,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2022-01442,Contratação de Serviços,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2025-01443,Contratação de Serviços,1,Análise da Demanda,2025-03-21,2025-04-12,22.0,Concluída,Equipe Técnica
EAP-2025-01443,Contratação de Serviços,2,Complementação de Informações,2025-04-12,2025-04-13,1.0,Concluída,Equipe Técnica
EAP-2025-01443,Contratação de Serviços,3,Elaboração do Edital,2025-04-13,2025-05-11,28.0,Concluída,Equipe Técnica
EAP-2025-01443,Contratação de Serviços,4,Publicação do Edital,2025-05-11,2025-05-14,3.0,Concluída,Pregoeiro
EAP-2025-01443,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-05-14,2025-05-25,11.0,Concluída,Externo
EAP-2025-01443,Contratação de Serviços,6,Sessão de Disputa,2025-05-25,2025-05-26,1.0,Concluída,Pregoeiro
EAP-2025-01443,Contratação de Serviços,7,Habilitação,2025-05-26,2025-06-03,8.0,Concluída,Pregoeiro
EAP-2025-01443,Contratação de Serviços,8,Declaração de Vencedor,2025-06-03,2025-06-06,3.0,Concluída,Pregoeiro
EAP-2025-01443,Contratação de Serviços,9,Convocação para Assinatura,2025-06-06,2025-06-12,6.0,Concluída,Gestor do Contrato
EAP-2025-01443,Contratação de Serviços,10,Assinatura do Contrato,2025-06-12,2025-06-20,8.0,Concluída,Ordenador
EAP-2025-01444,Contratação de Serviços,1,Análise da Demanda,2025-05-09,2025-05-24,15.0,Concluída,Equipe Técnica
