eap_id,eap_padrao,categoria_contratacao,modalidade,tipo_servico,objeto_resumido,unidade_demandante,valor_estimado,valor_contratado,dt_abertura,dt_assinatura,prazo_total_dias,num_etapas,fornecedor_vencedor_id,fornecedor_vencedor_nome,num_participantes,tem_intercorrencia,tipo_intercorrencia,status,urgencia,complexidade
EAP-2024-01238,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para CENOP-RECIFE,CENOP-RECIFE,63791.92,49412.43,2024-07-30,2024-11-27,120.0,10,FORN-0113,Sigma Serviços ME,7,False,,Concluído,Normal,Baixa
EAP-2023-01239,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-DF,SUREF-DF,2466497.08,2445876.59,2023-09-24,2023-10-18,24.0,6,FORN-0229,Mega Construções EPP,2,False,,Concluído,Normal,Baixa
EAP-2024-01240,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIMAC,DIMAC,601663.77,432673.66,2024-04-16,2024-08-04,110.0,10,FORN-0197,Max Limpeza EPP,8,False,,Concluído,Urgente,Média
EAP-2025-01241,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para DITEC,DITEC,302396.12,238311.92,2025-01-13,2025-04-02,79.0,10,FORN-0197,Max Limpeza EPP,7,False,,Concluído,Normal,Média
EAP-2023-01242,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para SUREF-RJ,SUREF-RJ,214980.81,165982.29,2023-12-03,,,10,,,6,False,,Suspenso,Normal,Alta
EAP-2023-01243,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para SUREF-PR,SUREF-PR,104279.23,83436.28,2023-02-25,,,10,,,4,False,,Em Andamento,Normal,Média
EAP-2025-01244,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-PE,SUREF-PE,307635.97,221502.63,2025-10-31,2026-02-08,100.0,10,FORN-0120,Max Serviços Ltda,5,False,,Concluído,Normal,Baixa
EAP-2023-01245,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-PE,SUREF-PE,31438.63,27499.65,2023-08-19,2023-11-07,80.0,10,FORN-0240,Smart Transporte EPP,2,False,,Concluído,Normal,Baixa
EAP-2023-01246,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-RS,SUREF-RS,80899.59,68694.67,2023-05-15,2023-10-27,165.0,10,FORN-0219,Norte Limpeza S.A.,8,True,Impugnação ao Edital,Concluído,Normal,Média
EAP-2024-01247,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-CE,SUREF-CE,591158.47,534255.16,2024-07-01,2024-08-07,37.0,6,FORN-0004,Express Telecomunicações S.A.,1,False,,Concluído,Normal,Baixa
EAP-2023-01248,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIOPE,DIOPE,347901.7,266190.85,2023-06-17,2023-10-28,133.0,10,FORN-0175,Pro Digital Ltda,4,True,Pedido de Esclarecimento,Concluído,Urgente,Alta
EAP-2024-01249,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Material de Escritório,Contratação de material de escritório para DIGER,DIGER,66794.75,59050.53,2024-01-17,2024-02-23,37.0,6,FORN-0294,Delta Construções S.A.,2,True,Questionamento de Preço,Concluído,Normal,Baixa
EAP-2024-01250,Contratação de Serviços,Licitação,Licitação Eletrônica,Seguros,Contratação de seguros para DIMAC,DIMAC,27475.7,26931.45,2024-12-11,2025-02-28,79.0,10,FORN-0026,Ultra Transporte ME,2,False,,Concluído,Normal,Alta
EAP-2023-01251,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIPES,DIPES,397052.76,,2023-01-16,,,10,,,7,False,,Cancelado,Normal,Alta
EAP-2022-01252,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-PR,SUREF-PR,275155.26,192805.41,2022-04-17,2022-06-24,68.0,10,FORN-0004,Express Telecomunicações S.A.,7,False,,Concluído,Urgente,Alta
EAP-2024-01253,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para SUREF-CE,SUREF-CE,545122.56,458548.4,2024-08-21,2024-12-02,103.0,10,FORN-0121,Top Transporte ME,7,False,,Concluído,Normal,Alta
EAP-2022-01254,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-PR,SUREF-PR,211504.6,183444.8,2022-07-27,2022-10-25,90.0,10,FORN-0274,Inter Administração EPP,4,False,,Concluído,Normal,Média
EAP-2024-01255,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para CENOP-SP,CENOP-SP,111337.15,106707.06,2024-01-26,2024-05-01,96.0,10,FORN-0007,Fast Transporte Eireli,3,False,,Concluído,Normal,Alta
EAP-2022-01256,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Consultoria - Gestão,Contratação de consultoria - gestão para DIJUR,DIJUR,35905.06,35690.33,2022-01-18,2022-02-25,38.0,6,FORN-0231,Prime Tecnologia Eireli,1,False,,Concluído,Normal,Média
EAP-2024-01257,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Material de Escritório,Contratação de material de escritório para DILOG,DILOG,6991.8,,2024-03-17,,,6,,,1,False,,Cancelado,Normal,Média
EAP-2025-01258,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIOPE,DIOPE,379582.3,293042.84,2025-03-21,2025-06-16,87.0,10,FORN-0194,Super Digital Eireli,6,False,,Concluído,Normal,Baixa
EAP-2022-01259,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIJUR,DIJUR,3025233.76,2928946.03,2022-11-28,2023-02-22,86.0,10,FORN-0221,Max Sistemas ME,2,False,,Concluído,Normal,Baixa
EAP-2024-01260,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para SUREF-RJ,SUREF-RJ,1003820.58,867784.7,2024-09-30,2024-10-24,24.0,6,FORN-0177,Sigma Gestão S.A.,1,False,,Concluído,Urgente,Média
EAP-2024-01261,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-BA,SUREF-BA,509686.94,391074.22,2024-11-30,2025-02-21,83.0,10,FORN-0004,Express Telecomunicações S.A.,8,False,,Concluído,Normal,Média
EAP-2023-01262,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-SP,CENOP-SP,1374556.46,1208217.48,2023-05-30,,,10,,,6,False,,Em Andamento,Normal,Média
EAP-2022-01263,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RJ,CENOP-RJ,234914.68,221851.73,2022-03-16,2022-06-23,99.0,10,FORN-0060,Delta Tecnologia Eireli,6,True,Pedido de Esclarecimento,Concluído,Normal,Média
EAP-2023-01264,ARP Engenharia,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DIGER,DIGER,481100.2,440956.59,2023-09-06,2023-12-21,106.0,10,FORN-0107,Master Digital EPP,5,False,,Concluído,Urgente,Baixa
EAP-2025-01265,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para CENOP-SP,CENOP-SP,16829.3,12751.84,2025-07-31,,,10,,,7,False,,Em Andamento,Normal,Média
EAP-2022-01266,ARP Bens,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para CENOP-SP,CENOP-SP,76999.08,61978.04,2022-10-14,2022-12-29,76.0,10,FORN-0007,Fast Transporte Eireli,6,False,,Concluído,Normal,Baixa
EAP-2024-01267,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIJUR,DIJUR,628210.89,542266.75,2024-03-28,2024-04-23,26.0,6,FORN-0238,Net Telecomunicações Eireli,1,False,,Concluído,Normal,Alta
EAP-2022-01268,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para DIJUR,DIJUR,933150.17,822131.98,2022-10-26,,,6,,,1,False,,Em Andamento,Urgente,Alta
EAP-2023-01269,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para CENOP-RECIFE,CENOP-RECIFE,1378953.93,1272750.78,2023-08-26,2023-11-19,85.0,10,FORN-0195,Central Tecnologia Eireli,6,False,,Concluído,Normal,Alta
EAP-2024-01270,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para CENOP-RECIFE,CENOP-RECIFE,23463.81,18426.81,2024-09-08,2024-12-12,95.0,10,FORN-0269,Global Construções ME,8,True,Revisão de Edital,Concluído,Normal,Alta
EAP-2025-01271,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para DIRES,DIRES,281139.14,250153.46,2025-12-27,2026-03-19,82.0,6,FORN-0003,Sul Serviços ME,1,True,Questionamento de Preço,Concluído,Normal,Média
EAP-2025-01272,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-RJ,CENOP-RJ,528496.44,457859.09,2025-06-09,2025-07-12,33.0,6,FORN-0006,Smart Segurança S.A.,1,False,,Concluído,Normal,Média
EAP-2024-01273,Contratação de Serviços,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para DIREO,DIREO,399953.51,312035.01,2024-06-16,2024-09-14,90.0,10,FORN-0179,Global Administração Eireli,8,False,,Concluído,Urgente,Média
EAP-2022-01274,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-RS,SUREF-RS,140479.82,107293.73,2022-11-11,,,10,,,7,False,,Em Andamento,Normal,Média
EAP-2023-01275,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para SUREF-BA,SUREF-BA,136552.61,118343.17,2023-07-02,2023-08-08,37.0,6,FORN-0158,Delta Serviços ME,2,False,,Concluído,Normal,Média
EAP-2022-01276,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Segurança Patrimonial,Contratação de segurança patrimonial para DILOG,DILOG,51012.21,43664.2,2022-04-01,2022-04-30,29.0,6,FORN-0007,Fast Transporte Eireli,1,False,,Concluído,Normal,Média
EAP-2022-01277,ARP Engenharia,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para CENOP-DF,CENOP-DF,936165.05,834659.33,2022-11-07,2023-03-07,120.0,10,FORN-0108,Omega Manutenção S.A.,6,False,,Concluído,Normal,Baixa
EAP-2022-01278,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para CENOP-RECIFE,CENOP-RECIFE,491045.18,457954.81,2022-03-18,2022-07-03,107.0,10,FORN-0013,Prime Infraestrutura Ltda,6,False,,Concluído,Normal,Alta
EAP-2025-01279,Contratação de Serviços,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para DIFIN,DIFIN,248418.93,229660.92,2025-10-09,2026-01-17,100.0,10,FORN-0083,Central Serviços Eireli,2,True,Questionamento de Preço,Concluído,Urgente,Alta
EAP-2025-01280,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para DIPES,DIPES,144947.2,132744.91,2025-03-27,2025-04-24,28.0,6,FORN-0170,Prime Gestão ME,2,False,,Concluído,Normal,Média
EAP-2025-01281,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIRES,DIRES,57993.01,40955.79,2025-09-29,2025-12-13,75.0,10,FORN-0003,Sul Serviços ME,10,False,,Concluído,Normal,Média
EAP-2025-01282,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIPES,DIPES,1641442.96,1206433.36,2025-05-01,2025-08-14,105.0,10,FORN-0142,Global Sistemas EPP,7,True,Impugnação ao Edital,Concluído,Urgente,Média
EAP-2025-01283,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-CE,SUREF-CE,293408.23,288662.88,2025-04-26,2025-06-09,44.0,6,FORN-0003,Sul Serviços ME,2,False,,Concluído,Normal,Baixa
EAP-2023-01284,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIJUR,DIJUR,1439542.12,,2023-03-25,,,10,,,8,False,,Cancelado,Normal,Baixa
EAP-2024-01285,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-MG,SUREF-MG,93572.6,75610.87,2024-11-01,2025-01-31,91.0,10,FORN-0111,Global Gestão S.A.,6,False,,Concluído,Normal,Baixa
EAP-2024-01286,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-PR,SUREF-PR,127662.93,117060.13,2024-09-12,2024-12-22,101.0,10,FORN-0260,Global Segurança S.A.,6,False,,Concluído,Normal,Alta
EAP-2024-01287,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DICRE,DICRE,535543.2,478595.62,2024-04-11,2024-07-19,99.0,10,FORN-0173,Tech Logística Eireli,9,True,Questionamento de Preço,Concluído,Normal,Baixa
EAP-2024-01288,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-SP,SUREF-SP,504210.43,466173.46,2024-03-22,2024-06-07,77.0,10,FORN-0237,Alpha Facilities ME,5,False,,Concluído,Normal,Baixa
EAP-2022-01289,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para CENOP-RJ,CENOP-RJ,461993.09,442001.65,2022-12-04,2022-12-27,23.0,6,FORN-0052,Nacional Soluções EPP,1,False,,Concluído,Normal,Média
EAP-2022-01290,ARP Engenharia,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DITEC,DITEC,49055.8,42089.72,2022-11-04,2023-03-02,118.0,10,FORN-0283,Max Manutenção ME,4,False,,Concluído,Urgente,Média
EAP-2022-01291,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DILOG,DILOG,939819.33,779892.85,2022-01-05,2022-03-15,69.0,10,FORN-0124,Prime Construções Ltda,6,False,,Concluído,Emergencial,Média
EAP-2025-01292,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-DF,SUREF-DF,111577.43,,2025-12-04,,,6,,,1,False,,Cancelado,Urgente,Média
EAP-2022-01293,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DILOG,DILOG,299871.87,264694.98,2022-03-22,2022-06-15,85.0,10,FORN-0099,Fast Engenharia ME,2,False,,Concluído,Urgente,Alta
EAP-2025-01294,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para CENOP-DF,CENOP-DF,29018.35,20948.5,2025-04-30,,,10,,,5,False,,Em Andamento,Urgente,Baixa
EAP-2023-01295,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-PR,SUREF-PR,171396.7,154423.82,2023-08-06,2023-08-23,17.0,6,FORN-0015,Fast Limpeza Eireli,1,False,,Concluído,Urgente,Baixa
EAP-2025-01296,ARP Bens,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para CENOP-SP,CENOP-SP,7712.24,5741.85,2025-12-04,2026-01-26,53.0,10,FORN-0121,Top Transporte ME,4,False,,Concluído,Normal,Alta
EAP-2022-01297,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-DF,SUREF-DF,223733.33,208629.56,2022-11-30,2022-12-26,26.0,6,FORN-0124,Prime Construções Ltda,1,False,,Concluído,Normal,Alta
EAP-2023-01298,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DICRE,DICRE,926607.5,704395.96,2023-04-27,,,10,,,5,False,,Em Andamento,Normal,Baixa
EAP-2022-01299,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIRES,DIRES,2131360.95,2078019.42,2022-03-17,,,6,,,1,True,Complementação de Documentação,Em Andamento,Normal,Baixa
EAP-2025-01300,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DISEC,DISEC,396798.96,346349.95,2025-11-09,2026-02-16,99.0,10,FORN-0225,Max Limpeza ME,5,False,,Concluído,Normal,Média
EAP-2025-01301,ARP Bens,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para SUREF-DF,SUREF-DF,30343.21,22731.39,2025-02-04,2025-04-26,81.0,10,FORN-0015,Fast Limpeza Eireli,5,False,,Concluído,Normal,Média
EAP-2025-01302,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-SP,SUREF-SP,933450.66,872868.7,2025-09-05,2026-01-04,121.0,10,FORN-0015,Fast Limpeza Eireli,9,True,Certame Deserto,Concluído,Normal,Alta
EAP-2023-01303,Contratação de Serviços,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para CENOP-RJ,CENOP-RJ,11190.64,,2023-06-01,,,10,,,7,False,,Cancelado,Urgente,Alta
EAP-2022-01304,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIMAP,DIMAP,141571.99,110657.34,2022-09-30,2023-01-06,98.0,10,FORN-0217,Norte Digital ME,4,False,,Concluído,Normal,Alta
EAP-2025-01305,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para CENOP-SP,CENOP-SP,67688.58,59786.17,2025-03-06,2025-06-02,88.0,10,FORN-0043,Ultra Manutenção Eireli,11,False,,Concluído,Normal,Alta
EAP-2023-01306,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIFIN,DIFIN,155875.5,143691.98,2023-05-29,2023-07-31,63.0,10,FORN-0076,Leste Logística ME,3,False,,Concluído,Normal,Baixa
